"ID","Year","UA","obesity","popCount","10301","11202","22401","90356","90360","90637","92309","92310","92899","92924","93111","93350","93351"
536,2017,"L11",549,2746,4.18121988391098,15.9032176929981,2346.154353534,13.4032754415228,19.7387921223855,1.22106817993996,22.7283609400894,15.3102579292922,18.3631455248893,10.8988223613428,14.9659704608124,24.122996257979,514.30998771418
537,2011,"L12",759,3218,4.71520876761012,10.7431320452892,2566.06557325898,11.8142020220887,14.4632085690849,0.878849980588602,24.6740789358407,11.8411217166249,28.7208905163855,12.7442388982232,8.03409453943074,31.1397655256786,464.825442327374
538,2012,"L12",720,3349,4.79247864154919,12.1209343662047,2220.94337228527,10.6105796924375,37.2656850965748,0.770742409687216,24.7789521916136,11.9857182499393,25.8326731629875,11.8393992691171,8.29720223863646,32.4617655326365,516.039286343289
539,2014,"L12",830,3572,4.78585178845756,16.4712854483607,1900.03291889517,10.487652584221,26.7226905915577,1.24071991809741,24.8314514574822,12.0590663858348,24.9363298464157,11.4805121909656,9.04604722868353,23.0043808674761,514.941846828663
540,2015,"L12",836,3556,4.81320844477724,17.3983992832942,1771.1606976627,11.3020923964677,7.65811223220923,1.44181806595702,24.7672885340365,12.0914330591124,24.7703403433469,10.1456137846653,9.80501174562313,18.2248423807821,523.954153145749
541,2016,"L12",869,3649,4.54409629177602,17.7394242279182,1657.90470854458,11.1359850435435,20.6795519870789,1.3723247431151,24.684328938978,12.142071064222,23.4092264181823,11.8897746986523,11.5759289518155,26.0551501143021,513.711384342566
542,2017,"L12",959,3837,4.55301640525479,18.9902855974465,1784.25893285899,13.5018532849132,24.4991211579573,1.6098575140423,24.6054230826409,12.3284533842004,23.9071949273889,11.9946646210713,12.830750286489,26.5636116554397,538.087843864427
543,2011,"L13",626,2477,4.61137555810179,18.8158954994836,2487.98413227196,3.69888527288035,3.60094774671321,1.54105244564857,21.1681951039656,6.10019992889778,30.1152023421638,14.5813773084064,9.15736202450134,28.5974578199903,530.505534490642
544,2013,"L13",691,2727,4.32297445251909,20.722614572252,2435.13227346747,7.46149344703814,1.75768006279852,1.44798531726441,21.6685818838527,6.07723975649534,25.7330794611462,13.4677673621084,9.29903540099673,28.4957655117628,557.442686213298
545,2017,"L13",821,3044,4.38572295971911,25.8452630091056,1856.33974750886,11.0374072001531,20.8786950935927,2.25744282633075,21.7374399462558,6.20168482848012,29.4180464292747,12.261482777908,13.215292308405,27.6822270459426,592.693773652824
546,2011,"L14",367,1884,4.78876993386396,10.9154790812827,2440.68456234482,9.84700876588742,15.4923781020129,0.850897549462825,22.1403132559293,14.2693549262982,21.8489250893351,11.4126719331547,8.27696318485141,12.0216115789027,478.46029690304
547,2012,"L14",366,1836,4.69275158465096,11.2349066986081,2492.07136800568,7.26408223139454,12.1483444964528,0.91530329984703,22.2443358595366,14.7108248600675,18.3631455248893,10.3304582966471,8.10493122767843,18.5299193054647,508.157675283697
548,2013,"L14",358,1965,4.21300853664717,10.8325406100641,2903.82817159077,7.59367672134501,13.6105795462286,1.02662403990356,22.3534656713197,14.876192868821,15.2757407678087,10.6297832436849,8.33768034620658,11.7165346542201,501.273736510129
549,2014,"L14",360,2120,4.39183578773424,13.7975127815649,3139.95799260547,8.02732210241808,45.9444209308692,1.19653260504285,22.4112833988005,14.9551675249031,19.2594888414611,10.0088227886329,9.00556912111342,12.4283808118128,490.864688992609
550,2015,"L14",382,2071,4.22114801689944,15.7886025716552,2884.12889308575,7.41909623344926,27.592926151754,1.28812835419868,22.6032317226161,14.9305453734346,19.126697239006,8.73348651344632,10.300868563357,5.9200730852508,485.909583305355
551,2016,"L14",397,2162,4.30078968844221,15.3498287047148,3038.24222887934,8.47438327200257,19.0837867200032,1.45415680412007,22.713486652925,15.0001458448689,13.5494499358927,11.3011191282721,10.8473230155535,4.29299615361029,514.276731971313
552,2017,"L14",451,2372,4.43906881805237,16.4148192489475,3124.33065826541,8.9672724889546,35.8829668366184,1.62115666147873,22.8659925292142,15.0386613854765,15.8733029788566,10.8132144169623,11.4140165215351,9.37761156498687,511.050924913168
553,2011,"L15",803,3620,4.81951663467776,16.1246675196856,2459.49116987792,10.6464794268438,16.1926489406868,1.26623799073951,23.9468517890713,12.1317264936509,22.2472998967004,11.4800074271426,7.53823772169687,22.4959193263385,471.908915558147
554,2012,"L15",799,3641,4.73639828592434,15.1321160438906,2359.37537667048,8.68105302122063,18.4722672737476,1.15809859100486,24.0622801330445,12.4119637550015,19.9566447543503,10.519845683036,7.67991109819226,20.6654577782429,482.051917132728
555,2013,"L15",858,3794,4.24224469374854,14.890477454698,2619.47189445258,9.74682696764871,15.9607072016418,1.3373148158824,24.0239927326971,12.603385937751,19.2594888414611,10.8255306542435,7.81146494779512,25.851765497847,477.296345902678
556,2015,"L15",1005,4064,4.40743257927473,22.1416785976151,2769.34860096846,9.89046867054662,14.0909043128788,1.82129642455212,24.002652593034,12.8804103845037,20.3882174623293,9.04220006759184,9.26867682031915,16.9028423738242,479.324946217594
557,2016,"L15",974,4188,4.5135602061305,22.9951301776253,2645.77711584634,10.5445179832011,19.507054446241,1.96840254254964,24.1279947785374,12.9935179816929,17.2344169040211,11.4816226713762,10.4830200474225,11.1063808048549,500.708388881382
558,2011,"L16",649,2583,4.77743449433415,18.4141807182218,2323.17528869964,8.07868062366065,18.051798704227,1.35283546526789,22.4942365610849,9.39966526353373,24.9363298464157,12.5823106638055,8.35791939999163,2.0557653726046,450.525472894359
559,2012,"L16",603,2558,4.62610343994251,16.9832127147858,2230.76289081316,7.88024532856986,16.9138573402858,1.23085800645119,22.4893077286384,9.45298706973198,23.4424243187961,11.5815659083298,8.03409453943074,4.39468846183782,473.871004387328
560,2013,"L16",693,2782,4.19729136243466,18.2506804814275,2297.42810580083,9.85955445454054,14.0574168134621,1.52105609533137,22.5310683367411,9.43808964797667,19.3590825433024,11.7992200688065,7.96325785118304,4.69976538652042,510.086508370011
561,2014,"L16",732,2959,4.48933687652035,20.982717016567,2370.25779402882,10.3785535365258,30.5222260077525,1.87331661167737,22.4733466937674,9.347870450607,20.7533943690807,11.2975857815112,9.62286026155762,0.632073057419155,505.663494568636
562,2015,"L16",745,3045,4.43345107144916,23.9702398846833,1826.85836210818,10.0481589444551,20.7876476175094,1.92070387570989,22.337050802634,9.27702004389901,19.3590825433024,9.92129674172502,11.1913869298995,8.15730386625649,511.516505313312
563,2017,"L16",762,3172,4.30088188604165,24.6140893841877,2204.16682575219,10.7416736699819,29.1547358073382,1.98094826031629,22.1717052690371,9.26311757600024,13.0514814266861,11.7096749666067,12.6081206948534,8.15730386625649,527.678796346906
564,2011,"L17",547,2469,4.50261976561064,9.71317293521466,1981.40549303741,11.0789198071116,20.0324121111419,0.609071412637317,22.8085592952304,15.9383379839969,21.3509565801286,11.6011507446621,7.03226137707047,29.3093039775831,482.15168436133
565,2012,"L17",610,2506,4.44566820428705,10.1629695036399,1813.39628904192,7.45227797966169,14.1126169777745,0.68428349527252,22.813033127096,16.2649660427354,21.5501439838112,10.6482575996066,6.7893927316498,28.8008424364454,489.235157592103
566,2013,"L17",575,2561,3.96592489999624,9.85614905406896,1754.34667921321,8.06973922877907,11.9756545752944,0.958901115131152,22.7267690153558,16.3823336768248,20.852988070922,10.9469768300568,6.94118563503772,21.2756116276081,470.578685843448
567,2014,"L17",581,2630,4.1278977981316,12.5132849263368,2055.12137213752,8.41779976149648,28.3748263837993,1.06156496249569,22.6785541858076,16.4232818322421,19.857051052509,10.3857804116477,7.96325785118304,25.9534578060745,486.541442419837
568,2017,"L17",663,3043,4.43080439470091,16.4381893517757,2350.48800059068,9.65731739268744,21.9754651084062,1.47374110654882,22.527075737404,16.3323013794253,20.720196468467,11.1649338488273,10.3109880902495,23.7162270250688,514.70905662859
569,2011,"L19",293,1386,5.07459447607332,19.668958804836,2421.29841042351,8.48002284407196,11.2241306957321,1.39882687063889,17.332132872886,10.8976917012937,34.4973252231815,14.2759951954927,14.3082012127981,14.2588423599084,598.912597569043
570,2012,"L19",312,1387,5.15704553707838,17.8431643990741,2339.35525517007,8.69460906107898,18.2372842597129,1.15698177111808,17.7302938907977,11.1236385171896,27.7249534979724,13.0422514593212,13.6403124378912,8.25899617448403,605.397467428201
571,2013,"L19",309,1497,4.66645997340945,16.3666458944997,2188.10666558739,9.7236175351447,-0.710373095190691,1.29990896396063,18.0215256564875,11.2808535986769,30.0156086403225,13.229115026595,15.5124249130089,14.3605346681359,606.19560525702
572,2014,"L19",287,1384,4.76236113176291,20.5839969554996,2353.80596755874,12.9544096892629,21.7168226011979,1.77456686667062,18.3235276651672,11.4622218733493,29.2188590255921,12.9645178305795,17.8196770445053,9.37761156498687,607.559090714587
573,2015,"L19",312,1443,5.02945164814103,24.8784945655383,2220.14927762399,9.787538978137,1.69407512362892,2.23661481651015,18.5430556350833,11.5131814546801,27.2933807899934,11.2915286156352,17.5059717108369,12.1233038871302,571.609632674844
574,2016,"L19",331,1450,5.00950507990656,24.5220832904422,2186.65955780324,8.77011680217379,25.6487740714729,2.10351895306232,18.7992191865418,11.6421162589147,24.8367361445744,11.5698553876362,18.9227054757908,15.8859192915489,620.894643604445
575,2011,"L20",633,2532,4.59025340337812,17.4971660966727,1656.5004998892,7.99842334479201,25.740096857255,1.13110706993154,23.5362404796481,10.1996632835508,22.8448621077482,12.4793388439139,8.44899514202438,3.88622692070017,478.85936581745
576,2012,"L20",642,2605,4.4965653423823,17.4012096421622,1758.25949103443,8.13675505543804,34.8832544936161,1.07950443074219,23.5365550154343,10.3277987263391,24.1395802316853,11.5615772609391,8.2364850772813,8.76745771562168,460.734985954675
577,2013,"L20",691,2779,4.02209615628972,17.1801886323153,1576.82046944709,9.08385251830108,13.2574122851673,1.20151528922982,23.6253429869211,10.3904568126727,27.8245471998137,11.7868028787607,8.37815845377669,7.8522269415739,492.394453164513
578,2014,"L20",688,2913,4.25414700038535,21.1396113521997,1764.17171175601,9.71401782834236,17.5032753580366,1.65906315298381,23.565921207348,10.4150536176711,22.9444558095896,11.2419608082168,10.3919443053897,15.6825346750938,491.596315335693
579,2015,"L20",839,3128,4.15211087342369,24.416184827065,2259.80190429013,9.06436762793146,17.7480145959579,1.7802052313182,23.5204230455535,10.3833971876842,20.9193838721496,9.85103361756371,10.8776815962311,13.5469962023157,514.409754942783
580,2016,"L20",895,3225,4.27433597372388,25.3651359397775,2169.06537663102,9.85447307946824,29.4653601202142,1.87707826416941,23.581450843922,10.3417204979113,21.7825292881076,11.8347554419455,12.1932200922597,17.7163808396445,519.996719744519
581,2012,"L21",528,2100,4.49323561875763,18.9998752914797,2405.93236615634,7.94638391586835,3.03878777063121,1.26866984620471,22.4313639009352,7.05102388423626,29.1192653237508,13.0452800422591,10.7157691659506,5.10653461943054,496.11909636567
582,2013,"L21",578,2280,4.178394277755,19.6538985883898,2338.59949064667,9.31092083465591,21.5898907013859,1.43960299689266,22.4181217117575,7.09112108397983,28.222922007179,13.2187168918412,11.737841382096,8.56407309916662,506.694422597528
583,2014,"L21",633,2464,4.17613715408625,23.7726154275483,2450.422003492,10.3870159457985,26.9552767074229,1.8412971291331,22.2984710902081,7.1473330013253,25.6334857593049,12.9074795185807,13.1545751470499,12.6317654282679,503.50187128225
584,2015,"L21",687,2511,4.11185163462162,25.383407366502,2595.14349162274,9.67632207316258,25.5717612020788,2.07970526919559,22.2584031462854,7.17996333624315,26.1646521691252,11.3033400890933,14.6927432347141,5.00484231120301,529.241816261678
585,2017,"L21",657,2585,4.25024325526529,27.2379245058702,2511.3988948518,11.7274521038859,25.8249237186562,2.71301599121251,22.3521955275793,7.36169998617896,25.76627736176,12.3457783363486,15.5832616012566,7.75053463334637,546.069222152621
586,2011,"L22",222,1459,4.31070607058741,12.1449556777441,1698.64804909555,11.8147107378957,21.2293085535717,0.844158302486198,20.652378693301,12.6683996829909,26.2310479703528,12.0082932442922,8.88413479840309,14.4622269763635,569.880334045735
587,2013,"L22",227,1472,3.98799040759908,10.1677149393639,1684.47918524515,9.22014239057422,-0.0263250721738449,0.777357523714213,21.0691711224304,13.0364591670984,18.4627392267306,11.1203127268743,9.34963303545937,12.8351500447229,570.711727617422
588,2016,"L22",246,1592,4.02125458008729,15.1841662176955,1853.11661450885,9.16442817573541,38.0217856176936,1.44287703027636,21.5001479432104,13.3736040954116,24.6707466415056,11.2016806551415,12.1527419846896,12.4283808118128,569.880334045735
589,2017,"L22",268,1729,4.19049790138225,16.5346083768021,2250.21251796237,10.7416736699819,29.9017830122312,1.57923401787788,21.6328782682547,13.4839817450053,21.2513628782873,10.9439482471188,13.2355313621901,15.7842269833214,565.191274301421
590,2011,"L23",626,2249,4.79546396354138,19.1775881351681,2769.67229882875,4.89470880870609,13.5384058774009,1.43441714951196,20.0009703076203,7.72961344791325,25.8326731629875,13.9121614318758,9.98716322968863,16.4960731409141,524.087176117219
591,2012,"L23",581,2239,4.68725933288187,18.2289704326969,2958.51011851844,6.27536306713565,15.2883358278905,1.2209991787045,20.1015076337185,7.78941535418441,23.1436432132722,12.7697799476669,9.90620701454841,14.563919284591,522.35787748811
592,2013,"L23",664,2473,3.93703288310321,17.8764620321958,2798.24053728116,7.9288119651647,7.966415704919,1.50171723514886,20.0383720952428,7.83051072850443,26.2310479703528,12.9925826991382,10.4223028860673,13.2419192776331,511.81580699912
593,2014,"L23",711,2557,4.08985705489718,22.3407588679891,2464.70568399098,8.78232119692161,14.3034006201878,1.93916283669058,19.9490266116167,7.88831424798074,19.9566447543503,12.53829525844,12.4563277914654,14.6656115928185,506.361865168853
594,2015,"L23",781,2922,3.95238461633213,24.2422424440141,2514.87014726079,8.62206896733388,10.6494505098175,1.98792530596236,19.9456503439184,7.91698012580102,16.7032504942008,10.9607064060423,13.9337787177745,11.513150037765,543.807831637633
595,2016,"L23",767,2820,3.96157612066271,24.0131315423197,2282.81295705445,8.67153895878338,11.3872645538921,2.17319030571414,20.0238689237951,8.00828298988253,19.3258846426886,11.9090566766908,15.0772852566302,12.9368423529505,533.43203986298
596,2017,"L23",718,2933,4.21191271057142,25.0252330849669,2270.17150037551,8.9672724889546,10.4121942994325,2.54099286899249,20.0393454666726,8.12391511773757,15.1097512647399,12.0845125815649,15.6439787626117,11.7165346542201,575.167997161664
597,2011,"L24",140,644,4.67137918131467,13.6800880549259,2480.0434862444,9.92923010410408,16.9333499276055,0.926555234009072,16.5161694581127,12.1132433388494,31.0115456587356,14.9472301273153,16.8583219897151,3.07268845487991,799.17868111699
598,2012,"L24",137,661,5.13661576375179,13.467137178773,2290.8015324739,8.6364627951706,18.1016518001969,1.12746248654414,16.8235669315681,12.7969228123651,29.4180464292747,13.7611360960348,21.7561730056986,5.71668846879574,655.214570243681
599,2013,"L24",150,671,4.41888169885789,13.6079987245623,2095.51536965145,10.5310588341135,13.1191902699755,1.2513567195033,17.0849051467685,13.2928521877245,29.517640131116,14.0095808497144,21.4829457796004,8.66576540739415,717.303042177262
600,2014,"L24",165,695,4.33972371203556,19.3285836137452,2317.4207980002,14.0747780755611,9.77194166053462,1.9182987718701,17.2616541629396,13.6880684907584,27.2269849887659,13.80141624911,25.7635056551397,3.78453461247264,581.28705384928
601,2015,"L24",143,715,4.35317144625804,21.045963001123,2151.14041849206,8.59101474443688,8.58716808015464,1.67110080983308,17.465338761124,14.1451724218578,25.2351109519397,11.7638866011966,30.2464560685296,2.66591922196979,592.560750681354
602,2017,"L24",153,725,4.77226655938383,24.4342736267798,2091.50285972396,11.5302964171051,13.1431081092936,2.30747574820355,17.8758574211501,15.2051653825018,26.8286101814006,12.403927128758,29.679762562548,10.3945346472622,762.697131191368
603,2012,"L25",623,2763,4.80993872561562,15.9632784760741,2418.64673986103,10.8431414835753,15.3113677468483,0.832832453849732,23.4206351036462,10.009029580274,24.4383613372092,12.1558861861368,8.55019041094966,25.3433039567093,442.710373320502
604,2013,"L25",690,2934,4.42194070195077,16.9920574057029,2395.65005063023,11.9089604505298,16.473449578404,1.16725281050082,23.4886169384836,10.1144300234282,23.9403928280027,12.3455764308194,9.22819871274904,17.6146885314169,428.975751516234
605,2015,"L25",759,2910,4.73478621168652,21.955749585703,1897.56514532213,13.0287426278812,27.586445958766,1.55449296060193,23.5024307697554,10.2373072841594,22.878060008362,10.5527562842954,12.4563277914654,20.1569962371052,449.960125265612
606,2016,"L25",765,3082,4.82566095016575,22.0579671892945,1830.5933561403,13.3046975981324,37.6013269293655,1.62915537901827,23.5417093760983,10.288998723813,20.4546132635568,12.2600694392036,13.559356222751,11.4114577295375,471.177289215062
607,2011,"L26",728,3320,4.50158580890346,16.7688919557362,2767.44011213423,11.8376862498506,26.1822794400322,0.904348222432404,22.1352644234522,10.6773135925456,25.334704653781,13.1623852491947,9.71393600359038,9.68268848966947,466.288695013543
608,2012,"L26",762,3408,4.61513496017159,16.8846152032305,2944.68736422076,10.6390695203021,23.2834196783928,0.884372094097891,22.4415135083251,10.9295448836316,23.4424243187961,12.2900524102897,10.2401514020018,12.5300731200404,476.830765502534
609,2013,"L26",812,3559,4.21172997492324,15.0219108802227,2970.30959138122,10.8703852272281,5.56978730490286,1.04477592948437,22.7241867346264,11.1635585103223,24.9363298464157,12.4877179233756,11.2419845643621,6.42853462638846,479.890293846341
610,2014,"L26",829,3633,4.30877681882197,18.4466030232471,2765.82144425876,11.079213005974,20.9586342993627,1.26220570440028,22.8923942021071,11.4479802909126,23.1436432132722,12.0277771278599,12.5980011679608,4.90315000297548,473.871004387328
611,2015,"L26",873,3647,4.42696679059361,21.8068140469265,2864.78543333009,11.2062903079915,21.4830290690916,1.41484099560209,23.0751964937889,11.6572086963779,23.3428306169548,9.79803341614893,14.6927432347141,11.8182269624476,468.915898700074
612,2016,"L26",934,4035,4.25998794971048,22.4557945989306,2833.98994029148,10.3473622964203,19.5755216883019,1.45259909315998,23.2194826056245,11.9484888394603,21.3841544807424,11.428723422726,15.0874047835227,10.2928423390347,473.571702701521
613,2017,"L26",998,4195,4.31908075287093,22.3627377885194,2900.26991718841,13.4032754415228,21.9878640001734,1.5654147562992,23.3697997639396,12.3247910940565,19.2594888414611,11.568139190638,15.2391976869106,12.3266885035853,483.481914076029
614,2011,"L27",839,3440,4.9823329783533,11.2256245941553,1549.32400020461,10.8887075419327,30.4698866149543,0.73899476444972,24.6213917874279,12.3266578643403,26.629422777718,12.3576907625714,8.54007088405714,12.8351500447229,461.566379526362
615,2012,"L27",858,3519,5.05289926486653,11.8150069274249,1467.25601675576,8.67550759997667,23.5008404424678,0.812186389049723,24.7428810787503,12.5294266756595,25.4342983556223,11.2236883578243,8.54007088405714,14.7673039010461,436.524805147151
616,2013,"L27",900,3625,4.71602841318518,12.3715885814886,1559.00548952293,10.4240368204199,16.0764951197057,1.0031476221478,24.7579406445056,12.6592142303323,28.4221094108616,11.4148928939759,8.71210284123011,3.9879192289277,440.715028748453
617,2014,"L27",991,3854,4.84241943641497,16.0280193481733,2049.75094221756,10.4589559955622,36.2106954258477,1.24106471298907,24.7728364374765,12.7150052842017,26.3306416721941,10.9735274071465,9.45082830438465,9.37761156498687,445.803157407177
618,2017,"L27",1079,4239,4.81523145808647,19.1688415369836,1760.55818438064,12.4174970076188,30.8849811218398,1.68265516840062,24.7834470523891,12.8888111364438,26.1314542685115,11.579748758567,13.3569656849004,8.36068848271156,470.778220300653
619,2011,"L28",461,2882,4.81700408055705,11.7234991702309,1833.32556061673,10.4514619329459,21.8472374299382,0.675536542701141,21.6595624961593,16.6873019933208,21.4505502819699,10.9773636122013,8.33768034620658,26.3602270389847,544.040621837705
620,2012,"L28",507,2923,4.71075666132761,10.6315321898327,1657.88147859963,6.9480756183764,18.5150639423873,0.645549761882033,21.7093523401801,17.0504988020535,20.3550195617155,10.0308304913156,7.9126602167204,23.1060731757036,563.960811815324
621,2013,"L28",475,3084,4.21561173903292,11.2414051677968,1638.67358040529,7.44856797701377,9.46109937897171,0.86556693226528,21.6950956919971,17.2272641402678,17.9647707175241,10.3492355108627,8.20612649660371,15.3774577504112,567.918245216554
622,2014,"L28",528,3207,4.23836536841057,14.6720230634091,2050.55622621851,8.36408657304552,22.7777781669674,1.09056346305024,21.7722820587662,17.3334834558291,22.446487300383,9.76047898771788,9.20795965896398,4.69976538652042,572.308003275061
623,2016,"L28",581,3357,4.1566157601469,16.7630667269511,2015.62155658845,7.98149405505055,22.8281259127377,1.20952852871124,21.916867384367,17.3321051339318,17.6327917113864,10.9139652760327,11.1407892954368,21.072227011153,584.113791993015
624,2017,"L28",519,3467,4.38169244862072,17.343964661641,2129.23941142272,8.9672724889546,35.5575669748226,1.43380328061297,22.0224677014867,17.3068055596951,18.7615203322545,10.4416072904713,11.1407892954368,20.0553039288777,610.219550143985
625,2011,"L29",575,2499,4.62543580674002,17.7589544306657,2627.43733968582,10.6119684667838,19.5531758134607,0.896514957847367,22.1107184448972,10.5353059117046,20.852988070922,12.8202563299667,8.83353716394045,28.6991501282179,451.656168151853
626,2013,"L29",605,2587,4.27024300786871,16.6157092323879,2620.37787986077,9.93977818261621,11.3165506601335,1.10509836243896,22.5872078400383,10.8899588279614,18.1639581212067,11.9511539795289,9.50142593884729,17.3096116067343,455.613601553083
627,2014,"L29",627,2778,4.41726801996364,19.3823159455784,2783.28662557058,9.83255356571904,25.7936145669211,1.69599401715549,22.7458976217461,11.1083400634377,21.3509565801286,11.3597726845045,10.6044543701328,17.4113039149619,455.979414724625
628,2015,"L29",688,2829,4.33641993519659,22.6453454675428,2808.34197244943,11.5001595241307,17.1934231158178,1.78730831863584,22.8910774841236,11.3170183674498,23.8076012255476,9.46923026184808,11.9098733392689,13.2419192776331,463.495212612675
629,2016,"L29",746,3096,4.36864476471272,23.0146309840481,2563.85225230779,10.6430958265915,38.6451132374831,1.80079966902604,23.0693452963425,11.5138982319721,20.7533943690807,11.4060090506911,12.9521846091993,17.7163808396445,473.904260130196
630,2017,"L29",688,3061,4.45930706680109,24.4675528805023,3200.52829533852,12.5160748510092,9.15375553766286,1.74729575127971,23.2378696629891,11.7369827668899,18.0311665187516,11.4329634388392,12.2741763073999,14.0554577434533,490.731666021139
631,2011,"L30",330,1471,5.11719059301375,17.7794747222888,2712.49774981706,6.54272234867075,15.1143377120797,1.20014402391338,17.2163307167547,8.7226521280238,24.4383613372092,14.5930878291,11.4949727366753,20.4620731617878,594.157026338993
632,2012,"L30",305,1397,5.11561412267547,19.8120311415782,2907.32200473047,7.25719535865963,22.5458728470593,1.17314079876518,17.3244625560434,8.76844826428589,26.5298290758767,13.3535897853463,10.9485182844788,16.1909962162315,591.330288195258
633,2013,"L30",334,1477,4.40892560428152,18.819203002608,3289.5752224382,8.43451866181515,17.9470216089184,1.38879954352235,17.3923826996097,8.81988722882164,24.9363298464157,13.5401504943263,12.8813479209516,19.54684238774,594.489583767668
634,2014,"L30",334,1517,4.56971966172254,23.7476376897295,2985.42236945643,10.9461699141128,24.4947060126536,1.73974708816143,17.2817560581115,8.80416514205871,24.5379550390505,13.3127039156834,13.9135396639895,12.5300731200404,601.107476598296
635,2015,"L30",328,1527,4.51733345831716,26.7868359536478,3048.13480156294,9.62224981539829,-1.12196579095991,1.89747434742364,17.2350068442552,8.73882381192492,24.172778132299,11.5608705915869,16.625572871187,13.3436115858606,595.620279025162
636,2016,"L30",417,1626,4.80988365593761,26.0154045518596,2684.55454575771,8.27722758522176,29.1589153401648,2.02904125853225,17.1620586356621,8.75167153395349,22.5792789028381,11.8865442101851,16.8886805703927,18.5299193054647,613.279078487793
637,2017,"L30",389,1658,4.92343205456131,26.2070208167219,2422.50361723944,10.2487844530299,31.0752924241458,2.61602568182449,17.2283204948955,8.75449593148644,18.2967497236618,12.3930242301812,16.625572871187,18.2248423807821,639.41809238163
638,2012,"L31",534,2291,4.98023115631142,15.7957049321527,2187.61568639836,9.94018590357965,15.3855236679899,1.18809111164561,22.0414318992158,8.91313271955038,24.3387676353679,12.0057694251772,10.5842153163478,6.42853462638846,466.255439270676
639,2013,"L31",577,2504,4.48483304250802,15.8231412515874,2336.43238838681,11.7633956496709,20.9724370781924,1.19607737240944,22.0362494930664,9.05897963794031,24.5379550390505,12.1887967873963,11.6366461131707,4.08961153715523,458.606618411156
640,2014,"L31",587,2541,4.55905613339207,20.984072421919,2688.65298680634,13.1305227532243,17.0115469144343,1.69796412138846,22.0408008676747,9.24673617275855,25.4342983556223,11.8346544891809,12.8914674478441,10.1911500308071,458.806152868361
641,2015,"L31",608,2530,4.53371808252355,24.4463664060971,1964.46939303824,12.3837867663993,16.8864755137988,1.79956736500236,21.9862595255791,9.34918321712712,23.1768411138859,10.3185458704244,14.0046154060222,11.4114577295375,492.56073187885
642,2017,"L31",684,2761,4.57251282143693,27.5268520141467,1874.95210824446,14.2904760320365,19.5626931585978,2.09771763856459,21.862384040344,9.768593928841,24.9363298464157,11.9631673585162,16.4029432795513,8.15730386625649,517.535794772326
643,2011,"L32",495,2426,5.07598880094553,11.1520450705826,2177.98563233776,10.5808832876627,10.8156445987114,0.699344326063071,20.9817764377571,17.6778425704105,21.0521754746047,11.3237325475424,7.55847677548193,9.17422694853181,477.462624617016
644,2012,"L32",461,2338,5.29314702832189,11.5113343410012,2010.02079871039,6.79838967902304,20.8979185412094,0.677558308666325,21.0000454325172,18.1231946384748,23.8407991261613,10.4763350414935,7.14357617288828,6.73361155107105,475.966116187979
645,2013,"L32",504,2462,4.70737252429897,11.5347192701243,1776.85915996315,7.34086191827373,19.0591150551427,0.792213091647179,21.0918547694251,18.2943895535006,20.0562384561916,10.7696028226553,7.60907440994457,2.66591922196979,469.747292271761
646,2014,"L32",540,2628,4.85394625329011,14.0599576544606,1689.81409122261,8.25828164489539,28.2355246822521,2.05293209283807,21.2120124744602,18.3180575346198,16.4708651899044,10.2347550758067,8.26684365795888,2.25914998905966,470.345895643376
647,2015,"L32",597,2718,4.694333796293,17.960439218888,1591.14672746865,7.69433095158818,21.8023263159859,1.29508556624658,21.3217254872218,18.1933510863379,19.857051052509,9.1495128563612,9.01568864800595,14.9706885175011,493.857705850682
648,2016,"L32",617,2709,4.76567082871365,20.2453996823689,1505.7404410503,7.88291621166014,24.4181233757107,1.32883302187658,21.5517286745987,18.0724909448251,18.3631455248893,11.0887145115546,10.0782389717214,0.937149982101749,505.863029025841
649,2011,"L33",376,1878,4.7868246525238,10.9865228954775,2576.03052868329,8.50419145304819,26.3324255070543,0.925049591620318,17.756853191879,8.73622492719026,18.8611140340959,13.0095427635909,10.9485182844788,0.428688440964092,640.748322096329
650,2013,"L33",394,1985,4.30649085570034,11.11395732435,2597.76247513856,8.13584449785112,7.72279238637412,1.02888243779853,18.2709652559422,8.96874423485103,17.8651770156828,12.1624481158358,12.0717857695494,14.2588423599084,630.272763093074
651,2014,"L33",427,2083,4.40739318889376,15.1163372200926,2895.56847006758,10.5218058093147,36.8451548412184,1.21938341791864,18.5375087807858,9.05388857348273,16.2716777862218,11.6702024356482,13.4581609538257,12.5300731200404,650.957835156644
652,2015,"L33",355,1966,4.37317649246688,17.8093896344247,2674.08282198118,9.70062386658299,21.3442084803898,1.56298595354597,18.7044362712733,9.13383967185257,16.5704588917457,10.1018002848291,14.1260497287326,12.1233038871302,646.53482135527
653,2016,"L33",435,2129,4.3831414106299,17.2566515564451,2824.60985168691,7.0942934645369,21.7739120188498,1.8427610119213,18.9027112393589,9.23961202676035,16.7364483948146,11.7284521808222,15.4820663323313,9.58099618144194,676.797547364674
654,2017,"L33",446,2372,4.43242407466949,18.6576240983559,2668.32983529148,9.65731739268744,31.3767246893724,1.8620052398452,19.090289864075,9.3597871280177,18.3631455248893,11.7059397143165,16.7166486132197,15.4791500586388,682.65055810935
